Order date,Order ID,Product ID,Description,Quantity,Container Number,Product units received,Estimated receive date,Remaining after reservations including BOM units WZ0002,Remaining after reservations including BOM units WZ0001
3/11/2021,100359,T5653,KODA Suar Root Wood Console(151-175),50,FFAU1396748,6,10/1/2021,5,2
3/11/2021,100359,T5687,KODA Suar Root Wood Console(176-200),50,FFAU1396748,0,10/1/2021,1,1
3/11/2021,100359,T5688,KODA Suar Root Wood Console(201-250),50,FFAU1396748,3,10/1/2021,3,1
3/11/2021,100359,T5690,KODA Suar Root Wood Night Table,50,FFAU1396748,20,10/1/2021,18,1
3/11/2021,100359,T5937,KALANI Suar Root Coffee Table (120cm-152cm),50,FFAU1396748,0,10/1/2021,0,0
3/11/2021,100359,X2016,"Live Edge Suar Table Top(180cm,Natural)",50,FFAU1396748,0,10/1/2021,11,13
3/11/2021,100359,X2018,"Live Edge Suar Table Top(210cm,Natural)",50,FFAU1396748,70,10/1/2021,47,19
3/11/2021,100359,X2044,"Live Edge Suar Bench Top(145cm,Natural)",50,FFAU1396748,0,10/1/2021,9,12
3/11/2021,100359,X2045,"Live Edge Suar Bench Top(205cm,Natural)",50,FFAU1396748,0,10/1/2021,9,2
3/11/2021,100359,X2114,"Suar Straight Cut Table Top(180cm,Natural)",50,FFAU1396748,20,10/1/2021,15,5
3/11/2021,100359,X2119,"Live Edge Suar Table Top(160cm,Natural)",50,FFAU1396748,0,10/1/2021,48,17
3/11/2021,100362,T5809,AMINA Acacia Side Table(Small),50,,0,8/20/2021,0,0
3/11/2021,100362,T5812,LAYLA Rosewood Sideboard(Natural),50,,0,8/20/2021,-1,0
3/11/2021,100362,T5814,LAYLA Rosewood Coffee Table(Natural),50,,0,8/20/2021,0,0
3/11/2021,100362,T5818,IDRISSA Metal Bookcase,50,,0,8/20/2021,1,0
3/11/2021,100362,T5819,PIPER Acacia Dining Table(160cm),50,,0,8/20/2021,-1,1
3/11/2021,100362,T5820,PIPER Acacia Dining Bench(145cm),50,,0,8/20/2021,0,0
3/11/2021,100362,T5823,PIPER Acacia Side Table,50,,0,8/20/2021,0,0
3/11/2021,100362,T5936-1/2,RENNES Extendable Acacia Table (Natural | 120cm-210cm) - Tabletop,50,,0,8/20/2021,0,0
3/11/2021,100362,T5936-2/2,RENNES Extendable Acacia Table (Natural | 120cm-210cm) - Legs,50,,0,8/20/2021,0,0
3/11/2021,100362,X2118,Rosewood Live Edge Dining Table Top(195cm),50,,30,8/20/2021,22,8
3/11/2021,100363,X1100,"Acacia Live Edge Bench Top(145cm,Natural)",120,MSDU8159093,0,7/15/2021,83,17
3/11/2021,100363,X1138,"Acacia Live Edge Bench Top(205cm,Natural)",60,MSDU8159093,48,7/15/2021,15,7
3/11/2021,100363,X2003,"Acacia Straight Table Top(180cm,Natural)",25,MSDU8159093,20,7/15/2021,9,6
3/11/2021,100363,X2022,"Acacia Live Edge Table Top(150cm,Natural)",60,MSDU8159093,0,7/15/2021,31,17
3/11/2021,100363,X2030,"Acacia Straight Table Top(210cm,Natural)",32,MSDU8159093,26,7/15/2021,16,8
3/11/2021,100363,X2034,"Acacia Live Edge Table top(180cm,Honey)",29,MSDU8159093,24,7/15/2021,15,3
3/11/2021,100363,X2036,"Acacia Live Edge Table top(210cm,Honey)",19,MSDU8159093,15,7/15/2021,10,2
3/11/2021,100363,X2040,"Acacia Live Edge Bench Top(145cm,Honey)",20,MSDU8159093,0,7/15/2021,6,2
3/11/2021,100363,X2049,"Acacia Live Edge Table top(150cm,Honey)",10,MSDU8159093,8,7/15/2021,21,14
3/15/2021,100371,X1100,"Acacia Live Edge Bench Top(145cm,Natural)",100,,0,8/15/2021,83,17
3/15/2021,100371,X1138,"Acacia Live Edge Bench Top(205cm,Natural)",100,,0,8/15/2021,15,7
3/15/2021,100371,X2001,"Acacia Live Edge Dining Table Top(180cm,Natural)",100,,0,8/15/2021,35,15
3/15/2021,100371,X2003,"Acacia Straight Table Top(180cm,Natural)",100,,0,8/15/2021,9,6
3/15/2021,100371,X2022,"Acacia Live Edge Table Top(150cm,Natural)",100,,0,8/15/2021,31,17
3/15/2021,100371,X2030,"Acacia Straight Table Top(210cm,Natural)",100,,0,8/15/2021,16,8
3/15/2021,100371,X2034,"Acacia Live Edge Table top(180cm,Honey)",100,,0,8/15/2021,15,3
3/15/2021,100371,X2036,"Acacia Live Edge Table top(210cm,Honey)",100,,0,8/15/2021,10,2
3/15/2021,100371,X2040,"Acacia Live Edge Bench Top(145cm,Honey)",100,,0,8/15/2021,6,2
3/15/2021,100371,X2049,"Acacia Live Edge Table top(150cm,Honey)",100,,0,8/15/2021,21,14
3/16/2021,100377,B1014K-1/4,"ANNISTON Fabric Bed with Storage(Grey,King) - HEADBOARD",36,TBD,28,9/13/2021,16,6
3/16/2021,100377,B1014K-2/4,"ANNISTON Fabric Bed with Storage(Grey,King) - SIDE RAILS",36,TBD,28,9/13/2021,18,6
3/16/2021,100377,B1014K-3/4,"ANNISTON Fabric Bed with Storage(Grey,King) - FOOTBOARD+SLATS",36,TBD,28,9/13/2021,20,6
3/16/2021,100377,B1014K-4/4,"ANNISTON Fabric Bed with Storage(Grey,King) - DRAWERS",36,TBD,28,9/13/2021,16,6
3/16/2021,100377,B1014Q-1/4,"ANNISTON Fabric Bed with Storage(Grey,Queen) - HEADBOARD",20,TBD,16,9/13/2021,8,5
3/16/2021,100377,B1014Q-2/4,"ANNISTON Fabric Bed with Storage(Grey,Queen) - SIDE RAILS",20,TBD,16,9/13/2021,8,5
3/16/2021,100377,B1014Q-3/4,"ANNISTON Fabric Bed with Storage(Grey,Queen) - FOOTBOARD+SLATS",20,TBD,16,9/13/2021,8,5
3/16/2021,100377,B1014Q-4/4,"ANNISTON Fabric Bed with Storage(Grey,Queen) - DRAWERS",20,TBD,16,9/13/2021,8,5
3/16/2021,100377,B1021K-1/3,"Maple Fabric Bed(Light Grey,King) - HEADBOARD",40,TBD,32,9/13/2021,21,7
3/16/2021,100377,B1021K-2/3,"Maple Fabric Bed(Light Grey,King) - SIDE RAILS",40,TBD,32,9/13/2021,21,7
3/16/2021,100377,B1021K-3/3,"Maple Fabric Bed(Light Grey,King) - FOOTBOARD+SLATS",40,TBD,32,9/13/2021,21,7
3/16/2021,100377,B1021Q-1/3,"Maple Fabric Bed(Light Grey,Queen) - HEADBOARD",20,TBD,16,9/13/2021,9,6
3/16/2021,100377,B1021Q-2/3,"Maple Fabric Bed(Light Grey,Queen) - SIDE RAILS",20,TBD,16,9/13/2021,11,6
3/16/2021,100377,B1021Q-3/3,"Maple Fabric Bed(Light Grey,Queen) - FOOTBOARD+SLATS",20,TBD,16,9/13/2021,9,6
3/16/2021,100377,B1042K-1/3,"Kudrow Fabric Bed with Storage(Grey,King) - HEADBOARD + DRAWERS",10,TBD,8,9/13/2021,5,2
3/16/2021,100377,B1042K-2/3,"Kudrow Fabric Bed with Storage(Grey,King) - SIDE RAILS",10,TBD,8,9/13/2021,5,2
3/16/2021,100377,B1042K-3/3,"Kudrow Fabric Bed with Storage(Grey,King) - FOOTBOARD+DRAWERS+FOOT",10,TBD,8,9/13/2021,5,2
3/16/2021,100377,B1042Q-1/3,"Kudrow Fabric Bed with Storage(Grey,Queen) - HEADBOARD + DRAWERS",10,TBD,8,9/13/2021,5,2
3/16/2021,100377,B1042Q-2/3,"Kudrow Fabric Bed with Storage(Grey,Queen) - SIDE RAILS",10,TBD,8,9/13/2021,5,2
3/16/2021,100377,B1042Q-3/3,"Kudrow Fabric Bed with Storage(Grey,Queen) - FOOTBOARD+DRAWERS+FOOT",10,TBD,8,9/13/2021,5,2
3/16/2021,100378,B1014K-1/4,"ANNISTON Fabric Bed with Storage(Grey,King) - HEADBOARD",34,TBD,0,9/15/2021,16,6
3/16/2021,100378,B1014K-2/4,"ANNISTON Fabric Bed with Storage(Grey,King) - SIDE RAILS",34,TBD,0,9/15/2021,18,6
3/16/2021,100378,B1014K-3/4,"ANNISTON Fabric Bed with Storage(Grey,King) - FOOTBOARD+SLATS",34,TBD,0,9/15/2021,20,6
3/16/2021,100378,B1014K-4/4,"ANNISTON Fabric Bed with Storage(Grey,King) - DRAWERS",34,TBD,0,9/15/2021,16,6
3/16/2021,100378,B1014Q-1/4,"ANNISTON Fabric Bed with Storage(Grey,Queen) - HEADBOARD",15,TBD,0,9/15/2021,8,5
3/16/2021,100378,B1014Q-2/4,"ANNISTON Fabric Bed with Storage(Grey,Queen) - SIDE RAILS",15,TBD,0,9/15/2021,8,5
3/16/2021,100378,B1014Q-3/4,"ANNISTON Fabric Bed with Storage(Grey,Queen) - FOOTBOARD+SLATS",15,TBD,0,9/15/2021,8,5
3/16/2021,100378,B1014Q-4/4,"ANNISTON Fabric Bed with Storage(Grey,Queen) - DRAWERS",15,TBD,0,9/15/2021,8,5
3/16/2021,100378,B1021K-1/3,"Maple Fabric Bed(Light Grey,King) - HEADBOARD",20,TBD,0,9/15/2021,21,7
3/16/2021,100378,B1021K-2/3,"Maple Fabric Bed(Light Grey,King) - SIDE RAILS",20,TBD,0,9/15/2021,21,7
3/16/2021,100378,B1021K-3/3,"Maple Fabric Bed(Light Grey,King) - FOOTBOARD+SLATS",20,TBD,0,9/15/2021,21,7
3/16/2021,100378,B1021Q-1/3,"Maple Fabric Bed(Light Grey,Queen) - HEADBOARD",15,TBD,0,9/15/2021,9,6
3/16/2021,100378,B1021Q-2/3,"Maple Fabric Bed(Light Grey,Queen) - SIDE RAILS",15,TBD,0,9/15/2021,11,6
3/16/2021,100378,B1021Q-3/3,"Maple Fabric Bed(Light Grey,Queen) - FOOTBOARD+SLATS",15,TBD,0,9/15/2021,9,6
3/16/2021,100378,B1041K-1/3,"Lina Leather Bed (Grey,King) - HEADBOARD + FOOTBOARD",20,TBD,16,9/15/2021,9,6
3/16/2021,100378,B1041K-2/3,"Lina Leather Bed (Grey,King) - SIDE RAILS",20,TBD,16,9/15/2021,9,6
3/16/2021,100378,B1041K-3/3,"Lina Leather Bed (Grey,King) - SLATS+ FOOT",20,TBD,16,9/15/2021,9,6
3/16/2021,100378,B1041Q-1/3,"Lina Leather Bed (Grey,Queen) - HEADBOARD + FOOTBOARD",20,TBD,16,9/15/2021,10,6
3/16/2021,100378,B1041Q-2/3,"Lina Leather Bed (Grey,Queen) - SIDE RAILS",20,TBD,16,9/15/2021,10,6
3/16/2021,100378,B1041Q-3/3,"Lina Leather Bed (Grey,Queen) - SLATS+ FOOT",20,TBD,16,9/15/2021,10,6
3/16/2021,100378,B1042K-1/3,"Kudrow Fabric Bed with Storage(Grey,King) - HEADBOARD + DRAWERS",10,TBD,0,9/15/2021,5,2
3/16/2021,100378,B1042K-2/3,"Kudrow Fabric Bed with Storage(Grey,King) - SIDE RAILS",10,TBD,0,9/15/2021,5,2
3/16/2021,100378,B1042K-3/3,"Kudrow Fabric Bed with Storage(Grey,King) - FOOTBOARD+DRAWERS+FOOT",10,TBD,0,9/15/2021,5,2
3/16/2021,100378,B1042Q-1/3,"Kudrow Fabric Bed with Storage(Grey,Queen) - HEADBOARD + DRAWERS",10,TBD,0,9/15/2021,5,2
3/16/2021,100378,B1042Q-2/3,"Kudrow Fabric Bed with Storage(Grey,Queen) - SIDE RAILS",10,TBD,0,9/15/2021,5,2
3/16/2021,100378,B1042Q-3/3,"Kudrow Fabric Bed with Storage(Grey,Queen) - FOOTBOARD+DRAWERS+FOOT",10,TBD,0,9/15/2021,5,2
3/16/2021,100380,S1029,MARLON Fabric Sofa(Pink),2,JXLU7850449,0,6/15/2021,4,1
3/16/2021,100380,S1030,MARLON Fabric Sofa(Grey),5,JXLU7850449,0,6/15/2021,8,2
3/16/2021,100380,S1032,FONDA Fabric Sofa(Blue),10,JXLU7850449,8,6/15/2021,6,2
3/16/2021,100380,S1033,FONDA Fabric Sofa(Velvet Dark Grey),2,JXLU7850449,0,6/15/2021,8,2
3/16/2021,100380,S1034,FONDA Fabric Sofa(Green),2,JXLU7850449,0,6/15/2021,5,1
3/16/2021,100380,S1036,FONDA Fabric Chair(Fabric Grey),4,JXLU7850449,2,6/15/2021,3,0
3/16/2021,100380,S1039,MORENO Fabric Sofa(Grey),4,JXLU7850449,0,6/15/2021,3,1
3/16/2021,100380,S1040,MORENO Fabric Sofa(Blue),4,JXLU7850449,3,6/15/2021,1,1
3/16/2021,100380,S1041,OWEN Fabric Sofa(Grey),10,JXLU7850449,0,6/15/2021,27,6
3/16/2021,100380,S1042,AUDREY Fabric Sofa(Grey),4,JXLU7850449,0,6/15/2021,0,1
3/16/2021,100380,S1043,AUDREY Fabric Sofa(Blue),4,JXLU7850449,0,6/15/2021,2,2
3/16/2021,100380,S1045,AUDREY Fabric Sofa(Pink),4,JXLU7850449,0,6/15/2021,6,3
3/16/2021,100380,S1047,AUDREY Fabric Chair(Blue),4,JXLU7850449,0,6/15/2021,8,0
3/16/2021,100380,S1048,AUDREY Fabric Chair(Green),5,JXLU7850449,2,6/15/2021,2,1
3/21/2021,100429,T1650,MILAN Leather Side Chair(Brown),200,GCXU5437090,140,6/15/2021,74,36
3/21/2021,100429,T1651,MILAN Leather Side Chair(Black),200,GCXU5437090,80,6/15/2021,100,0
3/21/2021,100429,T1652,MILAN Fabric Side Chair(Grey),200,GCXU5437090,85,6/15/2021,62,22
3/21/2021,100429,T1663,MILAN Leather Armchair(Black),200,GCXU5437090,78,6/15/2021,172,42
3/21/2021,100429,T5180,"MILAN Leather Side Chair(Navy Blue,Faux Walnut)",200,GCXU5437090,68,6/15/2021,6,16
3/21/2021,100429,T5407,"MILAN Leather Counter Stool(65cm,Brown)",200,GCXU5437090,0,6/15/2021,172,18
3/21/2021,100429,T5408,"MILAN Leather Counter Stool(65cm,White)",200,GCXU5437090,0,6/15/2021,18,10
3/21/2021,100429,T5482,WALTER Fabric Chair(Blue),200,GCXU5437090,0,6/15/2021,55,15
3/21/2021,100429,T5498,BLAKE Leather Dining Chair(Black),200,GCXU5437090,16,6/15/2021,22,5
3/21/2021,100429,T5626,"Monroe Leather Bar Stool(75cm,Black)",200,GCXU5437090,0,6/15/2021,66,14
3/21/2021,100429,T5630,"Madison Leather Bar Stool(75cm,Black)",200,GCXU5437090,12,6/15/2021,20,6
3/22/2021,100433,T1650,MILAN Leather Side Chair(Brown),200,GCXU5436875,0,6/15/2021,74,36
3/22/2021,100433,T1651,MILAN Leather Side Chair(Black),200,GCXU5436875,64,6/15/2021,100,0
3/22/2021,100433,T1663,MILAN Leather Armchair(Black),200,GCXU5436875,32,6/15/2021,172,42
3/22/2021,100433,T5180,"MILAN Leather Side Chair(Navy Blue,Faux Walnut)",200,GCXU5436875,0,6/15/2021,6,16
3/22/2021,100433,T5407,"MILAN Leather Counter Stool(65cm,Brown)",200,GCXU5436875,0,6/15/2021,172,18
3/22/2021,100433,T5482,WALTER Fabric Chair(Blue),200,GCXU5436875,0,6/15/2021,55,15
3/22/2021,100433,T5623,Monroe Leather Dining Chair(Black),200,GCXU5436875,0,6/15/2021,27,22
3/22/2021,100433,T5625,"Monroe Leather Counter Stool(65cm,Black)",200,GCXU5436875,52,6/15/2021,38,12
3/22/2021,100433,T5626,"Monroe Leather Bar Stool(75cm,Black)",200,GCXU5436875,0,6/15/2021,66,14
3/22/2021,100433,T5630,"Madison Leather Bar Stool(75cm,Black)",200,GCXU5436875,8,6/15/2021,20,6
3/22/2021,100433,T5662,"BLAKE Leather Bar Stool(75cm,Black)",200,GCXU5436875,0,6/15/2021,20,0
3/22/2021,100433,T5671,Milan Leather Bench(Black),200,GCXU5436875,0,6/15/2021,57,11
3/22/2021,100433,T5682,WALTER Leather Chair(Black),200,GCXU5436875,20,6/15/2021,18,2
3/22/2021,100433,T5716,MILAN Leather Armchair(Dark Grey),200,GCXU5436875,20,6/15/2021,18,20
3/22/2021,100433,T5846,MILAN Fabric Dining Chair(Yellow),200,GCXU5436875,0,6/15/2021,93,34
3/22/2021,100435,T1651,MILAN Leather Side Chair(Black),200,MSMU5198554,0,7/20/2021,100,0
3/22/2021,100435,T5180,"MILAN Leather Side Chair(Navy Blue,Faux Walnut)",200,MSMU5198554,0,7/20/2021,6,16
3/22/2021,100435,T5407,"MILAN Leather Counter Stool(65cm,Brown)",200,MSMU5198554,64,7/20/2021,172,18
3/22/2021,100435,T5504,"ELI Leather Counter Stool(65cm,Blue)",200,MSMU5198554,64,7/20/2021,24,18
3/22/2021,100435,T5624,Monroe Leather Dining Chair(Green),200,MSMU5198554,64,7/20/2021,0,2
3/22/2021,100435,T5670,Monroe Leather Dining Chair(Grey),200,MSMU5198554,80,7/20/2021,77,6
3/22/2021,100435,T5713,MILAN Leather Side Chair(Dark Grey),200,MSMU5198554,256,7/20/2021,100,0
3/22/2021,100435,T5724,"MILAN Fabric Counter Stool(65cm,Grey)",200,MSMU5198554,46,7/20/2021,29,10
3/24/2021,100440,T0844,ESSEN Fabric Armchair (Blue Patchwork),200,FFAU1971488,35,6/25/2021,25,10
3/24/2021,100440,T0862,ESSEN Fabric Sidechair (Grey Patchwork),200,FFAU1971488,16,6/25/2021,11,2
3/24/2021,100440,T0969,Geometric Chair(Black),200,FFAU1971488,20,6/25/2021,19,21
3/24/2021,100440,T1322,ESSEN Fabric Armchair (Multicolour Patchwork),200,FFAU1971488,80,6/25/2021,59,19
3/24/2021,100440,T1431,MASTER Chair (Black),200,FFAU1971488,0,6/25/2021,100,0
3/24/2021,100440,T1481,"INDUSTRIE Backrest Counter Stool Wood Seat (65cm,Black)",200,FFAU1971488,0,6/25/2021,9,4
3/24/2021,100440,T1486,"INDUSTRIE Backrest Bar Stool Wood Seat(75cm,Black)",200,FFAU1971488,0,6/25/2021,18,22
3/24/2021,100440,T1491,"INDUSTRIE Counter Stool Wood Seat(65cm,Black)",200,FFAU1971488,80,6/25/2021,56,22
3/24/2021,100440,T1509,INDUSTRIE Side Chair Wood Seat(Black),200,FFAU1971488,48,6/25/2021,24,14
3/24/2021,100441,T1322,ESSEN Fabric Armchair (Multicolour Patchwork),200,MSMU5358971,0,7/10/2021,59,19
3/24/2021,100441,T1431,MASTER Chair (Black),200,MSMU5358971,300,7/10/2021,100,0
3/24/2021,100441,T1509,INDUSTRIE Side Chair Wood Seat(Black),200,MSMU5358971,0,7/10/2021,24,14
3/24/2021,100441,T5938,Featherstone Contour Lounge Chair (Patchwork) UPDATED,200,MSMU5358971,0,7/10/2021,0,0
3/25/2021,100443,Y1011,X Bench Leg Black,200,MSMU8891428,200,7/15/2021,0,-2
3/25/2021,100443,Y1013,U Bench Leg Black,200,MSMU8891428,0,7/15/2021,38,4
3/25/2021,100443,Y1016,U Bench Leg Chrome,200,MSMU8891428,0,7/15/2021,0,28
3/25/2021,100443,Y2001,U Dining Table Leg Black,200,MSMU8891428,240,7/15/2021,100,0
3/25/2021,100443,Y2002,X Dining Table Leg Chrome,200,MSMU8891428,0,7/15/2021,30,18
3/25/2021,100443,Y2003,X Dining Table Leg Black,200,MSMU8891428,450,7/15/2021,100,0
3/25/2021,100443,Y2019,U Dining Table Leg Chrome,200,MSMU8891428,36,7/15/2021,34,16
3/25/2021,100443,Y2079,Z Bench Leg Black,200,MSMU8891428,0,7/15/2021,0,4
3/25/2021,100444,Y1011,X Bench Leg Black,200,TGBU5419340,0,7/15/2021,0,-2
3/25/2021,100444,Y1013,U Bench Leg Black,200,TGBU5419340,80,7/15/2021,38,4
3/25/2021,100444,Y1016,U Bench Leg Chrome,200,TGBU5419340,0,7/15/2021,0,28
3/25/2021,100444,Y2001,U Dining Table Leg Black,200,TGBU5419340,300,7/15/2021,100,0
3/25/2021,100444,Y2002,X Dining Table Leg Chrome,200,TGBU5419340,80,7/15/2021,30,18
3/25/2021,100444,Y2003,X Dining Table Leg Black,200,TGBU5419340,450,7/15/2021,100,0
4/1/2021,100453,A0016,EDRICE Bull Head Scrap Metal Sculpture,200,MSDU7239240,0,7/25/2021,106,52
4/1/2021,100453,T1523-1/2,"Tulip Marble Dining Table(90cm,Round) - Table Top",200,MSDU7239240,6,7/25/2021,4,2
4/1/2021,100453,T1523-2/2,"Tulip Marble Dining Table(90cm,Round) - Table Base",200,MSDU7239240,6,7/25/2021,4,2
4/1/2021,100453,T5697,NUBIA Side Table (Nickel),200,MSDU7239240,10,7/25/2021,8,8
4/1/2021,100453,T5698,KLEO Coffee Table (Copper),200,MSDU7239240,32,7/25/2021,24,8
4/1/2021,100453,T5700,NANU Coffee Table,200,MSDU7239240,0,7/25/2021,3,0
4/1/2021,100453,T5703,"JOMANA Side Table (Large,Copper)",200,MSDU7239240,0,7/25/2021,78,6
4/1/2021,100453,T5704,RANA Counter Stool (65cm),200,MSDU7239240,0,7/25/2021,23,9
4/1/2021,100453,T5708,MIRO Wall Shelf,200,MSDU7239240,0,7/25/2021,7,2
4/1/2021,100453,T5771,NUBIA Side Table (Brass),200,MSDU7239240,0,7/25/2021,7,2
4/1/2021,100453,T5772-1/2,MAYE Coffee Table (Marble) - TOP,200,MSDU7239240,20,7/25/2021,8,3
4/1/2021,100453,T5772-2/2,MAYE Coffee Table (Marble) - BASE,200,MSDU7239240,20,7/25/2021,8,3
4/1/2021,100453,T5773,MAYE Side Table (Marble),200,MSDU7239240,30,7/25/2021,30,2
